,MBID,#1 Most Used Key,Rate of 1st,#2 Most Used Key,Rate of 2nd,Total # Duplicates
2094,c0a217dc-4c2c-45f9-afd4-9b5f366386ef,Amajor,33.3333333333,D#major,33.33333333333333,3
2095,c00382c2-5c52-4c14-85d2-d7438a4b1fa2,A#minor,33.3333333333,Gmajor,33.33333333333333,3
2096,c0b7b368-ad18-481f-9184-2d92fa5799df,A#major,66.6666666667,Bminor,33.33333333333333,3
2097,c05048f1-47f6-4532-8d98-75ca80fa1792,Gmajor,66.6666666667,D#minor,33.33333333333333,3
2098,c05048f1-47f6-4532-8d98-75ca80fa1792,Bminor,33.3333333333,Amajor,33.33333333333333,3
2099,c06c19b2-35e9-4fb3-9616-05fe55b037a3,Bminor,33.3333333333,Dminor,33.33333333333333,3
2100,c05048f1-47f6-4532-8d98-75ca80fa1792,Emajor,66.6666666667,Gmajor,33.33333333333333,3
2101,c06c19b2-35e9-4fb3-9616-05fe55b037a3,Dminor,66.6666666667,Bminor,33.33333333333333,3
2102,c00382c2-5c52-4c14-85d2-d7438a4b1fa2,Emajor,66.6666666667,D#major,33.33333333333333,3
2103,c0b7b368-ad18-481f-9184-2d92fa5799df,A#major,66.6666666667,Amajor,33.33333333333333,3
2104,c06c19b2-35e9-4fb3-9616-05fe55b037a3,Gmajor,33.3333333333,Amajor,33.33333333333333,3
2105,c05048f1-47f6-4532-8d98-75ca80fa1792,Amajor,60.0,Cmajor,20.0,5
2106,c00382c2-5c52-4c14-85d2-d7438a4b1fa2,Bminor,33.3333333333,Amajor,33.33333333333333,3
2107,c02354ac-3656-455a-a89e-a4a7523f24e5,A#major,66.6666666667,Bminor,33.33333333333333,3
2108,c0a217dc-4c2c-45f9-afd4-9b5f366386ef,Emajor,33.3333333333,A#major,33.33333333333333,3
2109,c06c19b2-35e9-4fb3-9616-05fe55b037a3,Amajor,50.0,Bminor,25.0,4
2110,c00382c2-5c52-4c14-85d2-d7438a4b1fa2,D#major,33.3333333333,Gmajor,33.33333333333333,3
2111,c06c19b2-35e9-4fb3-9616-05fe55b037a3,A#major,66.6666666667,Bminor,33.33333333333333,3
2112,c00382c2-5c52-4c14-85d2-d7438a4b1fa2,Cmajor,33.3333333333,A#major,33.33333333333333,3
2113,c0b7b368-ad18-481f-9184-2d92fa5799df,A#major,66.6666666667,Amajor,33.33333333333333,3
2114,c05048f1-47f6-4532-8d98-75ca80fa1792,A#major,66.6666666667,Gmajor,33.33333333333333,3
2115,c05048f1-47f6-4532-8d98-75ca80fa1792,Bminor,66.6666666667,Gmajor,33.33333333333333,3
2116,c0c78d3e-19fc-4227-bdbb-153814f05527,Bminor,33.3333333333,Amajor,33.33333333333333,3
2117,c06c19b2-35e9-4fb3-9616-05fe55b037a3,Amajor,33.3333333333,Gmajor,33.33333333333333,3
2118,c0b7b368-ad18-481f-9184-2d92fa5799df,Emajor,66.6666666667,Gmajor,33.33333333333333,3
2119,c0b7b368-ad18-481f-9184-2d92fa5799df,Amajor,66.6666666667,Gmajor,33.33333333333333,3
2120,c0a217dc-4c2c-45f9-afd4-9b5f366386ef,Gmajor,33.3333333333,A#major,33.33333333333333,3
2121,c02354ac-3656-455a-a89e-a4a7523f24e5,Amajor,33.3333333333,A#minor,33.33333333333333,3
2122,c0c78d3e-19fc-4227-bdbb-153814f05527,Emajor,33.3333333333,Cmajor,33.33333333333333,3
2123,c05048f1-47f6-4532-8d98-75ca80fa1792,Amajor,33.3333333333,Dmajor,33.33333333333333,3
2124,c00382c2-5c52-4c14-85d2-d7438a4b1fa2,Bminor,33.3333333333,Dminor,33.33333333333333,3
2125,c06c19b2-35e9-4fb3-9616-05fe55b037a3,Emajor,66.6666666667,A#major,33.33333333333333,3
2126,c06c19b2-35e9-4fb3-9616-05fe55b037a3,Cmajor,33.3333333333,A#major,33.33333333333333,3
2127,c05048f1-47f6-4532-8d98-75ca80fa1792,A#major,66.6666666667,Eminor,33.33333333333333,3
2128,c0c78d3e-19fc-4227-bdbb-153814f05527,Bminor,66.6666666667,Amajor,33.33333333333333,3
2129,7a3e8796-a0b3-4999-b268-4e2d47912e3c,C#major,66.6666666667,Amajor,33.33333333333333,3
2130,7a3e8796-a0b3-4999-b268-4e2d47912e3c,Aminor,33.3333333333,Fminor,33.33333333333333,3
2131,7a933538-2fb2-4d43-9fac-030840935409,Fminor,33.3333333333,Aminor,33.33333333333333,3
2132,7a933538-2fb2-4d43-9fac-030840935409,Fminor,66.6666666667,C#major,33.33333333333333,3
2133,7a3e8796-a0b3-4999-b268-4e2d47912e3c,D#minor,66.6666666667,C#major,33.33333333333333,3
2134,7aa0241d-0786-42be-8cf3-3151c85347f4,C#major,66.6666666667,Aminor,33.33333333333333,3
2135,7a933538-2fb2-4d43-9fac-030840935409,D#minor,33.3333333333,A#minor,33.33333333333333,3
2136,7a9cb96e-84c8-4347-9251-fde1117e286f,C#major,66.6666666667,D#minor,33.33333333333333,3
2137,7aa0241d-0786-42be-8cf3-3151c85347f4,Bminor,33.3333333333,C#major,33.33333333333333,3
2138,7a933538-2fb2-4d43-9fac-030840935409,Fminor,33.3333333333,D#minor,33.33333333333333,3
2139,7a3e8796-a0b3-4999-b268-4e2d47912e3c,C#major,75.0,Aminor,25.0,4
2140,7a9cb96e-84c8-4347-9251-fde1117e286f,C#major,40.0,Aminor,20.0,5
2141,7aa0241d-0786-42be-8cf3-3151c85347f4,Bminor,66.6666666667,C#major,33.33333333333333,3
2142,7a933538-2fb2-4d43-9fac-030840935409,D#minor,66.6666666667,Aminor,33.33333333333333,3
2143,7aa0241d-0786-42be-8cf3-3151c85347f4,C#major,66.6666666667,Bminor,33.33333333333333,3
2144,7a3e8796-a0b3-4999-b268-4e2d47912e3c,C#major,66.6666666667,D#minor,33.33333333333333,3
2145,7a3e8796-a0b3-4999-b268-4e2d47912e3c,Aminor,66.6666666667,D#minor,33.33333333333333,3
2146,7aa0241d-0786-42be-8cf3-3151c85347f4,Aminor,33.3333333333,Emajor,33.33333333333333,3
2147,7a933538-2fb2-4d43-9fac-030840935409,Aminor,60.0,D#minor,20.0,5
2148,7a9cb96e-84c8-4347-9251-fde1117e286f,C#major,100.0,Nan,Nan,3
2149,7aa0241d-0786-42be-8cf3-3151c85347f4,Bminor,40.0,Cmajor,20.0,5
2150,7a9cb96e-84c8-4347-9251-fde1117e286f,D#minor,66.6666666667,Fminor,33.33333333333333,3
2151,7aa0241d-0786-42be-8cf3-3151c85347f4,C#major,66.6666666667,Bminor,33.33333333333333,3
2152,7a3e8796-a0b3-4999-b268-4e2d47912e3c,Fminor,50.0,D#minor,25.0,4
2153,7a9cb96e-84c8-4347-9251-fde1117e286f,Aminor,33.3333333333,Bminor,33.33333333333333,3
2154,7a933538-2fb2-4d43-9fac-030840935409,Bminor,33.3333333333,D#minor,33.33333333333333,3
2155,7a933538-2fb2-4d43-9fac-030840935409,C#major,33.3333333333,Aminor,33.33333333333333,3
2156,7a933538-2fb2-4d43-9fac-030840935409,C#major,25.0,D#minor,25.0,4
2157,7aa0241d-0786-42be-8cf3-3151c85347f4,Aminor,75.0,C#major,25.0,4
2158,7a933538-2fb2-4d43-9fac-030840935409,D#minor,66.6666666667,C#major,33.33333333333333,3
2159,7a9cb96e-84c8-4347-9251-fde1117e286f,C#major,66.6666666667,Fminor,33.33333333333333,3
2160,7aa0241d-0786-42be-8cf3-3151c85347f4,F#minor,33.3333333333,Aminor,33.33333333333333,3
2161,7aa0241d-0786-42be-8cf3-3151c85347f4,D#minor,33.3333333333,Dmajor,33.33333333333333,3
2162,7aa0241d-0786-42be-8cf3-3151c85347f4,D#minor,33.3333333333,C#major,33.33333333333333,3
2163,7aa0241d-0786-42be-8cf3-3151c85347f4,D#minor,66.6666666667,Aminor,33.33333333333333,3
2164,7a933538-2fb2-4d43-9fac-030840935409,D#minor,33.3333333333,Aminor,33.33333333333333,3
2165,7aa0241d-0786-42be-8cf3-3151c85347f4,C#major,80.0,Fminor,20.0,5
2166,7a3e8796-a0b3-4999-b268-4e2d47912e3c,D#minor,66.6666666667,Bminor,33.33333333333333,3
2167,7aa0241d-0786-42be-8cf3-3151c85347f4,Bminor,50.0,Aminor,25.0,4
2168,7a9cb96e-84c8-4347-9251-fde1117e286f,C#major,66.6666666667,D#minor,33.33333333333333,3
2169,7aa0241d-0786-42be-8cf3-3151c85347f4,Bminor,33.3333333333,Fminor,33.33333333333333,3
2170,7aa0241d-0786-42be-8cf3-3151c85347f4,Bminor,66.6666666667,D#minor,33.33333333333333,3
2171,7a9cb96e-84c8-4347-9251-fde1117e286f,D#minor,66.6666666667,Aminor,33.33333333333333,3
2172,7aa0241d-0786-42be-8cf3-3151c85347f4,Aminor,66.6666666667,Bminor,33.33333333333333,3
2173,7a933538-2fb2-4d43-9fac-030840935409,Fminor,33.3333333333,D#minor,33.33333333333333,3
2174,7a9cb96e-84c8-4347-9251-fde1117e286f,C#major,66.6666666667,D#minor,33.33333333333333,3
2175,7a3e8796-a0b3-4999-b268-4e2d47912e3c,Bminor,66.6666666667,D#minor,33.33333333333333,3
2176,7a3e8796-a0b3-4999-b268-4e2d47912e3c,D#minor,66.6666666667,Aminor,33.33333333333333,3
2177,7a9cb96e-84c8-4347-9251-fde1117e286f,C#major,66.6666666667,Aminor,33.33333333333333,3
2178,7a3e8796-a0b3-4999-b268-4e2d47912e3c,Bminor,50.0,F#minor,25.0,4
2179,7a933538-2fb2-4d43-9fac-030840935409,Aminor,66.6666666667,Bminor,33.33333333333333,3
2180,7a933538-2fb2-4d43-9fac-030840935409,Dmajor,33.3333333333,C#major,33.33333333333333,3
2181,7a9cb96e-84c8-4347-9251-fde1117e286f,C#major,33.3333333333,Aminor,33.33333333333333,3
2182,7a933538-2fb2-4d43-9fac-030840935409,D#minor,60.0,Bminor,40.0,5
2183,7a3e8796-a0b3-4999-b268-4e2d47912e3c,C#major,40.0,Aminor,20.0,5
2184,6fb6fff0-a381-44be-8aa6-e3429a670e0b,Aminor,82.0,Amajor,12.0,50
2185,6fb6fff0-a381-44be-8aa6-e3429a670e0b,G#minor,71.4285714286,A#major,14.285714285714285,7
2186,6fb6fff0-a381-44be-8aa6-e3429a670e0b,Fmajor,66.6666666667,Bmajor,33.33333333333333,3
2187,6f51468d-f161-41cf-8414-cd58b370bdf8,Fmajor,33.3333333333,G#minor,33.33333333333333,3
2188,6f7bc4cf-e089-421a-ada9-9ef1f42799ac,G#minor,66.6666666667,Cmajor,33.33333333333333,3
2189,6f7bc4cf-e089-421a-ada9-9ef1f42799ac,Cmajor,33.3333333333,G#minor,33.33333333333333,3
2190,6fb6fff0-a381-44be-8aa6-e3429a670e0b,Cmajor,33.3333333333,G#minor,33.33333333333333,3
2191,6f51468d-f161-41cf-8414-cd58b370bdf8,Fmajor,33.3333333333,Cmajor,33.33333333333333,3
2192,6f7bc4cf-e089-421a-ada9-9ef1f42799ac,G#minor,50.0,Bmajor,50.0,4
2193,6fb6fff0-a381-44be-8aa6-e3429a670e0b,Fminor,33.3333333333,Cmajor,33.33333333333333,3
2194,6fb6fff0-a381-44be-8aa6-e3429a670e0b,G#minor,50.0,Fmajor,25.0,4
2195,6fb6fff0-a381-44be-8aa6-e3429a670e0b,A#major,33.3333333333,Fmajor,33.33333333333333,3
2196,6f97b6f6-c17d-4757-94b0-5c0e4798e3f7,G#minor,66.6666666667,Fmajor,33.33333333333333,3
2197,6f97b6f6-c17d-4757-94b0-5c0e4798e3f7,A#major,33.3333333333,G#minor,33.33333333333333,3
2198,6f97b6f6-c17d-4757-94b0-5c0e4798e3f7,Bmajor,33.3333333333,Fmajor,33.33333333333333,3
2199,6f97b6f6-c17d-4757-94b0-5c0e4798e3f7,Cmajor,66.6666666667,Bmajor,33.33333333333333,3
2200,6f97b6f6-c17d-4757-94b0-5c0e4798e3f7,Bmajor,33.3333333333,G#minor,33.33333333333333,3
2201,6f97b6f6-c17d-4757-94b0-5c0e4798e3f7,Bmajor,66.6666666667,Fmajor,33.33333333333333,3
2202,6f7bc4cf-e089-421a-ada9-9ef1f42799ac,Bmajor,100.0,Nan,Nan,5
2203,6fb6fff0-a381-44be-8aa6-e3429a670e0b,G#minor,66.6666666667,Cmajor,33.33333333333333,3
2204,6f97b6f6-c17d-4757-94b0-5c0e4798e3f7,Fmajor,33.3333333333,Cmajor,33.33333333333333,3
2205,6fb6fff0-a381-44be-8aa6-e3429a670e0b,Cmajor,50.0,Bmajor,25.0,4
2206,6f51468d-f161-41cf-8414-cd58b370bdf8,Cmajor,50.0,A#major,25.0,4
2207,6fb6fff0-a381-44be-8aa6-e3429a670e0b,G#minor,25.0,Fmajor,25.0,4
2208,6f51468d-f161-41cf-8414-cd58b370bdf8,Fmajor,80.0,Cmajor,20.0,5
2209,6f51468d-f161-41cf-8414-cd58b370bdf8,G#minor,33.3333333333,A#major,33.33333333333333,3
2210,6f97b6f6-c17d-4757-94b0-5c0e4798e3f7,G#minor,66.6666666667,A#major,33.33333333333333,3
2211,6f51468d-f161-41cf-8414-cd58b370bdf8,Fmajor,75.0,Bmajor,25.0,4
2212,6fb6fff0-a381-44be-8aa6-e3429a670e0b,G#minor,66.6666666667,F#minor,33.33333333333333,3
2213,6f51468d-f161-41cf-8414-cd58b370bdf8,Fmajor,33.3333333333,Amajor,33.33333333333333,3
2214,6fb6fff0-a381-44be-8aa6-e3429a670e0b,G#minor,33.3333333333,Bmajor,33.33333333333333,3
2215,6f7bc4cf-e089-421a-ada9-9ef1f42799ac,G#minor,66.6666666667,Fmajor,33.33333333333333,3
2216,6f51468d-f161-41cf-8414-cd58b370bdf8,Fmajor,50.0,Cmajor,25.0,4
2217,6f7bc4cf-e089-421a-ada9-9ef1f42799ac,G#minor,66.6666666667,Bmajor,33.33333333333333,3
2218,6fb6fff0-a381-44be-8aa6-e3429a670e0b,Cmajor,66.6666666667,Bmajor,33.33333333333333,3
2219,6fb6fff0-a381-44be-8aa6-e3429a670e0b,Fmajor,66.6666666667,G#minor,33.33333333333333,3
2220,6f97b6f6-c17d-4757-94b0-5c0e4798e3f7,Fmajor,100.0,Nan,Nan,3
2221,6f51468d-f161-41cf-8414-cd58b370bdf8,Bmajor,100.0,Nan,Nan,3
2222,6f51468d-f161-41cf-8414-cd58b370bdf8,Fminor,66.6666666667,Aminor,33.33333333333333,3
2223,6fb6fff0-a381-44be-8aa6-e3429a670e0b,Gminor,33.3333333333,Fmajor,33.33333333333333,3
2224,6f97b6f6-c17d-4757-94b0-5c0e4798e3f7,Cmajor,66.6666666667,Fmajor,16.666666666666664,6
2225,6f97b6f6-c17d-4757-94b0-5c0e4798e3f7,A#major,66.6666666667,G#major,33.33333333333333,3
2226,6f7bc4cf-e089-421a-ada9-9ef1f42799ac,G#major,40.0,Bmajor,20.0,5
2227,6f51468d-f161-41cf-8414-cd58b370bdf8,Cmajor,33.3333333333,Bmajor,33.33333333333333,3
2228,6fb6fff0-a381-44be-8aa6-e3429a670e0b,G#minor,33.3333333333,A#major,33.33333333333333,3
2229,6f7bc4cf-e089-421a-ada9-9ef1f42799ac,Fmajor,33.3333333333,G#minor,33.33333333333333,3
2230,6fb6fff0-a381-44be-8aa6-e3429a670e0b,G#minor,50.0,Fminor,25.0,4
2231,6f7bc4cf-e089-421a-ada9-9ef1f42799ac,F#minor,33.3333333333,Bmajor,33.33333333333333,3
2232,6f97b6f6-c17d-4757-94b0-5c0e4798e3f7,Cmajor,33.3333333333,A#major,33.33333333333333,3
2233,6f97b6f6-c17d-4757-94b0-5c0e4798e3f7,G#minor,50.0,Bmajor,25.0,4
2234,320e9507-d967-4964-a734-a72df6194b90,Cmajor,91.6666666667,Fminor,5.555555555555555,36
2235,320e9507-d967-4964-a734-a72df6194b90,Dmajor,60.0,Fminor,20.0,5
2236,320e9507-d967-4964-a734-a72df6194b90,Dmajor,66.6666666667,Fmajor,33.33333333333333,3
2237,32df1485-7232-4447-8352-01033adb213a,Emajor,50.0,Dmajor,50.0,4
2238,32df1485-7232-4447-8352-01033adb213a,Eminor,33.3333333333,Fminor,33.33333333333333,3
2239,32c7e292-14f1-4080-bddf-ef852e0a4c59,Eminor,33.3333333333,Dmajor,33.33333333333333,3
2240,32df1485-7232-4447-8352-01033adb213a,Dmajor,66.6666666667,Fmajor,33.33333333333333,3
2241,32c7e292-14f1-4080-bddf-ef852e0a4c59,Eminor,33.3333333333,Dmajor,33.33333333333333,3
2242,320e9507-d967-4964-a734-a72df6194b90,Eminor,75.0,Dmajor,25.0,4
2243,32df1485-7232-4447-8352-01033adb213a,Dmajor,85.7142857143,Fmajor,14.285714285714285,7
2244,32df1485-7232-4447-8352-01033adb213a,Dmajor,60.0,Fminor,20.0,5
2245,32df1485-7232-4447-8352-01033adb213a,Fmajor,66.6666666667,Eminor,33.33333333333333,3
2246,32df1485-7232-4447-8352-01033adb213a,Eminor,66.6666666667,Fmajor,33.33333333333333,3
2247,32c7e292-14f1-4080-bddf-ef852e0a4c59,Eminor,33.3333333333,Dmajor,33.33333333333333,3
2248,320e9507-d967-4964-a734-a72df6194b90,Dmajor,100.0,Nan,Nan,7
2249,320e9507-d967-4964-a734-a72df6194b90,Dmajor,66.6666666667,Fmajor,33.33333333333333,3
2250,320e9507-d967-4964-a734-a72df6194b90,Eminor,40.0,Fmajor,20.0,5
2251,32df1485-7232-4447-8352-01033adb213a,Dmajor,66.6666666667,Fminor,33.33333333333333,3
2252,320e9507-d967-4964-a734-a72df6194b90,Eminor,66.6666666667,Dmajor,33.33333333333333,3
2253,32c7e292-14f1-4080-bddf-ef852e0a4c59,Fmajor,66.6666666667,Dmajor,33.33333333333333,3
2254,320e9507-d967-4964-a734-a72df6194b90,Dmajor,100.0,Nan,Nan,5
2255,320e9507-d967-4964-a734-a72df6194b90,Dmajor,66.6666666667,Emajor,33.33333333333333,3
2256,320e9507-d967-4964-a734-a72df6194b90,Dmajor,66.6666666667,Fmajor,33.33333333333333,3
2257,32c7e292-14f1-4080-bddf-ef852e0a4c59,Fmajor,66.6666666667,Eminor,33.33333333333333,3
2258,320e9507-d967-4964-a734-a72df6194b90,Dmajor,66.6666666667,Eminor,33.33333333333333,3
2259,320e9507-d967-4964-a734-a72df6194b90,Dmajor,66.6666666667,Fmajor,33.33333333333333,3
2260,32df1485-7232-4447-8352-01033adb213a,Fmajor,66.6666666667,F#minor,33.33333333333333,3
2261,320e9507-d967-4964-a734-a72df6194b90,Eminor,66.6666666667,F#minor,33.33333333333333,3
2262,32df1485-7232-4447-8352-01033adb213a,Fmajor,33.3333333333,Eminor,33.33333333333333,3
2263,320e9507-d967-4964-a734-a72df6194b90,Eminor,33.3333333333,Gminor,33.33333333333333,3
2264,320e9507-d967-4964-a734-a72df6194b90,Eminor,60.0,Fmajor,20.0,5
2265,32c7e292-14f1-4080-bddf-ef852e0a4c59,Fmajor,33.3333333333,Dmajor,33.33333333333333,3
2266,32c7e292-14f1-4080-bddf-ef852e0a4c59,Fmajor,50.0,Dmajor,25.0,4
2267,32c7e292-14f1-4080-bddf-ef852e0a4c59,Fmajor,60.0,C#minor,20.0,5
2268,32df1485-7232-4447-8352-01033adb213a,Fmajor,75.0,Dmajor,25.0,4
2269,32df1485-7232-4447-8352-01033adb213a,Dmajor,50.0,Eminor,25.0,4
2270,32c7e292-14f1-4080-bddf-ef852e0a4c59,Eminor,66.6666666667,Fminor,33.33333333333333,3
2271,32c7e292-14f1-4080-bddf-ef852e0a4c59,Eminor,66.6666666667,Dmajor,33.33333333333333,3
2272,929c9c81-cae2-4f75-ba67-8fa4c524a569,Dmajor,66.6666666667,Emajor,33.33333333333333,3
2273,927c6d55-12b3-4135-8413-5a5f222640fc,Amajor,100.0,Nan,Nan,4
2274,929c9c81-cae2-4f75-ba67-8fa4c524a569,D#major,66.6666666667,Eminor,33.33333333333333,3
2275,92ac918a-07f6-4f5e-b356-5897723310ca,Amajor,80.0,Cmajor,20.0,5
2276,929c9c81-cae2-4f75-ba67-8fa4c524a569,Cmajor,33.3333333333,Amajor,33.33333333333333,3
2277,929c9c81-cae2-4f75-ba67-8fa4c524a569,Amajor,33.3333333333,D#major,33.33333333333333,3
2278,92e2cb40-de60-47e4-80bc-60595fb5a488,Amajor,33.3333333333,D#major,33.33333333333333,3
2279,92e2cb40-de60-47e4-80bc-60595fb5a488,Emajor,33.3333333333,Eminor,33.33333333333333,3
2280,92e2cb40-de60-47e4-80bc-60595fb5a488,Amajor,50.0,D#minor,25.0,4
2281,929c9c81-cae2-4f75-ba67-8fa4c524a569,Eminor,33.3333333333,Amajor,33.33333333333333,3
2282,927c6d55-12b3-4135-8413-5a5f222640fc,Cmajor,66.6666666667,Amajor,33.33333333333333,3
2283,929c9c81-cae2-4f75-ba67-8fa4c524a569,A#major,66.6666666667,Amajor,33.33333333333333,3
2284,927c6d55-12b3-4135-8413-5a5f222640fc,Amajor,33.3333333333,Cmajor,33.33333333333333,3
2285,929c9c81-cae2-4f75-ba67-8fa4c524a569,A#major,33.3333333333,Eminor,33.33333333333333,3
2286,929c9c81-cae2-4f75-ba67-8fa4c524a569,Cmajor,66.6666666667,Amajor,33.33333333333333,3
2287,929c9c81-cae2-4f75-ba67-8fa4c524a569,Amajor,33.3333333333,Fmajor,33.33333333333333,3
2288,92e2cb40-de60-47e4-80bc-60595fb5a488,Amajor,50.0,D#major,25.0,4
2289,929c9c81-cae2-4f75-ba67-8fa4c524a569,D#minor,33.3333333333,D#major,33.33333333333333,3
2290,929c9c81-cae2-4f75-ba67-8fa4c524a569,Amajor,33.3333333333,Cmajor,33.33333333333333,3
2291,927c6d55-12b3-4135-8413-5a5f222640fc,Amajor,100.0,Nan,Nan,3
2292,92e2cb40-de60-47e4-80bc-60595fb5a488,D#major,33.3333333333,Eminor,33.33333333333333,3
2293,929c9c81-cae2-4f75-ba67-8fa4c524a569,D#major,33.3333333333,Cmajor,33.33333333333333,3
2294,92e2cb40-de60-47e4-80bc-60595fb5a488,Amajor,100.0,Nan,Nan,3
2295,92e2cb40-de60-47e4-80bc-60595fb5a488,Amajor,50.0,D#major,25.0,4
2296,929c9c81-cae2-4f75-ba67-8fa4c524a569,Cmajor,71.4285714286,D#minor,14.285714285714285,7
2297,927c6d55-12b3-4135-8413-5a5f222640fc,Amajor,100.0,Nan,Nan,6
2298,927c6d55-12b3-4135-8413-5a5f222640fc,D#major,66.6666666667,Eminor,33.33333333333333,3
2299,92e2cb40-de60-47e4-80bc-60595fb5a488,D#major,66.6666666667,Amajor,33.33333333333333,3
2300,927c6d55-12b3-4135-8413-5a5f222640fc,Eminor,66.6666666667,Amajor,33.33333333333333,3
2301,92ac918a-07f6-4f5e-b356-5897723310ca,D#major,66.6666666667,Amajor,33.33333333333333,3
2302,929c9c81-cae2-4f75-ba67-8fa4c524a569,Eminor,66.6666666667,Cmajor,33.33333333333333,3
2303,92e2cb40-de60-47e4-80bc-60595fb5a488,Amajor,33.3333333333,Eminor,33.33333333333333,3
2304,929c9c81-cae2-4f75-ba67-8fa4c524a569,D#major,33.3333333333,Amajor,33.33333333333333,3
2305,92e2cb40-de60-47e4-80bc-60595fb5a488,Amajor,33.3333333333,D#major,33.33333333333333,3
2306,92ac918a-07f6-4f5e-b356-5897723310ca,Amajor,50.0,Emajor,25.0,4
2307,92e2cb40-de60-47e4-80bc-60595fb5a488,Cmajor,66.6666666667,D#major,33.33333333333333,3
2308,929c9c81-cae2-4f75-ba67-8fa4c524a569,Eminor,33.3333333333,D#major,33.33333333333333,3
2309,929c9c81-cae2-4f75-ba67-8fa4c524a569,Eminor,60.0,Amajor,20.0,5
2310,929c9c81-cae2-4f75-ba67-8fa4c524a569,Amajor,66.6666666667,Cmajor,33.33333333333333,3
2311,927c6d55-12b3-4135-8413-5a5f222640fc,Amajor,66.6666666667,Eminor,33.33333333333333,3
2312,92ac918a-07f6-4f5e-b356-5897723310ca,Amajor,50.0,D#major,25.0,4
2313,92ac918a-07f6-4f5e-b356-5897723310ca,Amajor,66.6666666667,Cmajor,33.33333333333333,3
2314,92e2cb40-de60-47e4-80bc-60595fb5a488,Amajor,60.0,Cmajor,40.0,5
2315,929c9c81-cae2-4f75-ba67-8fa4c524a569,Cmajor,60.0,D#minor,20.0,5
2316,92ac918a-07f6-4f5e-b356-5897723310ca,Amajor,100.0,Nan,Nan,3
2317,929c9c81-cae2-4f75-ba67-8fa4c524a569,Cmajor,66.6666666667,Eminor,33.33333333333333,3
2318,929c9c81-cae2-4f75-ba67-8fa4c524a569,Amajor,33.3333333333,Cmajor,33.33333333333333,3
2319,92ac918a-07f6-4f5e-b356-5897723310ca,Amajor,33.3333333333,Eminor,33.33333333333333,3
2320,929c9c81-cae2-4f75-ba67-8fa4c524a569,D#major,50.0,Cmajor,25.0,4
2321,92e2cb40-de60-47e4-80bc-60595fb5a488,Amajor,66.6666666667,Cmajor,33.33333333333333,3
2322,92e2cb40-de60-47e4-80bc-60595fb5a488,Cmajor,50.0,D#minor,25.0,4
2323,92e2cb40-de60-47e4-80bc-60595fb5a488,Eminor,66.6666666667,Cmajor,33.33333333333333,3
2324,92ac918a-07f6-4f5e-b356-5897723310ca,Eminor,66.6666666667,Amajor,33.33333333333333,3
2325,92ac918a-07f6-4f5e-b356-5897723310ca,Amajor,66.6666666667,Cmajor,33.33333333333333,6
2326,92e2cb40-de60-47e4-80bc-60595fb5a488,A#major,50.0,Cmajor,25.0,4
2327,92e2cb40-de60-47e4-80bc-60595fb5a488,D#major,50.0,Amajor,25.0,4
2328,929c9c81-cae2-4f75-ba67-8fa4c524a569,Emajor,33.3333333333,Eminor,33.33333333333333,3
2329,92e2cb40-de60-47e4-80bc-60595fb5a488,D#major,75.0,Amajor,25.0,4
2330,927c6d55-12b3-4135-8413-5a5f222640fc,Eminor,66.6666666667,Amajor,33.33333333333333,3
2331,929c9c81-cae2-4f75-ba67-8fa4c524a569,D#major,66.6666666667,Fminor,33.33333333333333,3
2332,929c9c81-cae2-4f75-ba67-8fa4c524a569,Amajor,33.3333333333,Eminor,33.33333333333333,3
2333,927c6d55-12b3-4135-8413-5a5f222640fc,Amajor,66.6666666667,A#major,33.33333333333333,3
2334,c1b567b0-5924-437c-9c20-c8add9be7d39,D#major,33.3333333333,Cmajor,33.33333333333333,3
2335,c19db4d3-6640-4732-a0b2-e358ed80c5c4,Gmajor,60.0,D#minor,20.0,5
2336,c1d63906-f64a-4cd1-9873-9f3a9f98883c,Dmajor,33.3333333333,Gmajor,33.33333333333333,3
2337,c1d63906-f64a-4cd1-9873-9f3a9f98883c,Gmajor,33.3333333333,Cmajor,33.33333333333333,3
2338,c19db4d3-6640-4732-a0b2-e358ed80c5c4,Gmajor,80.0,Cmajor,20.0,5
2339,c1d63906-f64a-4cd1-9873-9f3a9f98883c,Dmajor,66.6666666667,Amajor,33.33333333333333,3
2340,c19db4d3-6640-4732-a0b2-e358ed80c5c4,Gmajor,40.0,D#minor,20.0,5
2341,c1b567b0-5924-437c-9c20-c8add9be7d39,Dmajor,100.0,Nan,Nan,4
2342,c1b567b0-5924-437c-9c20-c8add9be7d39,Dmajor,50.0,D#minor,25.0,4
2343,c1d63906-f64a-4cd1-9873-9f3a9f98883c,D#minor,33.3333333333,Gmajor,33.33333333333333,3
2344,c1d63906-f64a-4cd1-9873-9f3a9f98883c,Cmajor,33.3333333333,Dmajor,33.33333333333333,3
2345,c19db4d3-6640-4732-a0b2-e358ed80c5c4,Cmajor,33.3333333333,Dmajor,33.33333333333333,3
2346,c1d63906-f64a-4cd1-9873-9f3a9f98883c,Dmajor,100.0,Nan,Nan,3
2347,c19db4d3-6640-4732-a0b2-e358ed80c5c4,Gmajor,100.0,Nan,Nan,3
2348,c19db4d3-6640-4732-a0b2-e358ed80c5c4,Dmajor,66.6666666667,Gmajor,33.33333333333333,3
